Compound_name;Filename;Dilution;Concentration (M) in the separate mixes;SMILES;ret_time;Peak_Area;conc_M;MW;IC;Peak_Area_IC;slope;intercept;pH;mode
Valsartan;2021062101-pH10-M-01ppm-FS;50;3.35e-5;CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3)[C@@H](C(C)C)C(O)=O;4.1920779;1827655.437106241;8.375e-8;435.519;132.9676256863005;243019004.04467458;1755392824928244.2;-53662079.82740283;10;negative
Valsartan;2021062101-pH10-M-05ppm-FS;100;3.35e-5;CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3)[C@@H](C(C)C)C(O)=O;4.1920779;10650597.46516645;1.675e-7;435.519;132.9676256863005;1416184657.0837133;1755392824928244.2;-53662079.82740283;10;negative
Valsartan;2021062101-pH10-M-1ppm-FS;500;3.35e-5;CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3)[C@@H](C(C)C)C(O)=O;4.1920779;19472543.61209679;8.375e-7;435.519;132.9676256863005;2589217890.1734476;1755392824928244.2;-53662079.82740283;10;negative
Valsartan;2021062101-pH10-M-2ppm-FS;1000;3.35e-5;CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3)[C@@H](C(C)C)C(O)=O;4.1920779;45238100.487745926;1.675e-6;435.519;132.9676256863005;6015202812.413848;1755392824928244.2;-53662079.82740283;10;negative
Chlorthalidone;2021062101-pH10-M-005ppm-FS;50;4.79e-5;O=S(=O)(N)c1c(Cl)ccc(c1)C2(O)c3ccccc3C(=O)N2;5.0324425;1848733.327171307;1.1975e-7;338.766;163.91282509047957;303031102.4955708;23699170720626404;-878038986.5912498;10;negative
Chlorthalidone;2021062101-pH10-M-01ppm-FS;100;4.79e-5;O=S(=O)(N)c1c(Cl)ccc(c1)C2(O)c3ccccc3C(=O)N2;5.0324425;5220346.82851299;2.395e-7;338.766;163.91282509047957;855681796.6136894;23699170720626404;-878038986.5912498;10;negative
Chlorthalidone;2021062101-pH10-M-05ppm-FS;500;4.79e-5;O=S(=O)(N)c1c(Cl)ccc(c1)C2(O)c3ccccc3C(=O)N2;5.0324425;32265274.900494702;1.1975e-6;338.766;163.91282509047957;5288692361.261029;23699170720626404;-878038986.5912498;10;negative
Chlorthalidone;2021062101-pH10-M-1ppm-FS;1000;4.79e-5;O=S(=O)(N)c1c(Cl)ccc(c1)C2(O)c3ccccc3C(=O)N2;5.0324425;63136615.937811;2.395e-6;338.766;163.91282509047957;10348901085.0192;23699170720626404;-878038986.5912498;10;negative
Chlorthalidone;2021062101-pH10-M-2ppm-FS;2000;4.79e-5;O=S(=O)(N)c1c(Cl)ccc(c1)C2(O)c3ccccc3C(=O)N2;5.0324425;140896641.1657767;4.79e-6;338.766;163.91282509047957;23094766499.24202;23699170720626404;-878038986.5912498;10;negative
fluconazole;2021062101-pH10-M-005ppm-FS;50;4.86e-5;OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F;5.9536064;1500953.11332761;1.2150000000000002e-7;306.271;117.81658666400456;176837172.55496982;1485464918240240.2;46606274.33774583;10;negative
fluconazole;2021062101-pH10-M-05ppm-FS;500;4.86e-5;OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F;5.9536064;16269145.2912284;1.2150000000000002e-6;306.271;117.81658666400456;1916775166.1532927;1485464918240240.2;46606274.33774583;10;negative
fluconazole;2021062101-pH10-M-2ppm-FS;2000;4.86e-5;OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F;5.9536064;61543879.8176957;4.860000000000001e-6;306.271;117.81658666400456;7250889850.180627;1485464918240240.2;46606274.33774583;10;negative
Imidacloprid;2021062101-pH10-M-005ppm-FS;50;8.17e-5;[O-][N+](=O)NC1=NCCN1Cc1ccc(Cl)nc1;6.1682215;1614306.23784878;2.0425e-7;255.661;148.64674382693883;239961365.79573697;1036194742072740.7;62308071.34467133;10;negative
Imidacloprid;2021062101-pH10-M-01ppm-FS;100;8.17e-5;[O-][N+](=O)NC1=NCCN1Cc1ccc(Cl)nc1;6.1682215;3524004.47406172;4.085e-7;255.661;148.64674382693883;523831790.3008388;1036194742072740.7;62308071.34467133;10;negative
Imidacloprid;2021062101-pH10-M-05ppm-FS;500;8.17e-5;[O-][N+](=O)NC1=NCCN1Cc1ccc(Cl)nc1;6.1682215;14628555.5326911;2.0425e-6;255.661;148.64674382693883;2174487146.8260827;1036194742072740.7;62308071.34467133;10;negative
Imidacloprid;2021062101-pH10-M-1ppm-FS;1000;8.17e-5;[O-][N+](=O)NC1=NCCN1Cc1ccc(Cl)nc1;6.1682215;26022572.7361621;4.085e-6;255.661;148.64674382693883;3868170703.2301702;1036194742072740.7;62308071.34467133;10;negative
Imidacloprid;2021062101-pH10-M-2ppm-FS;2000;8.17e-5;[O-][N+](=O)NC1=NCCN1Cc1ccc(Cl)nc1;6.1682215;44134074.5853778;8.17e-6;255.661;148.64674382693883;6560386478.931665;1036194742072740.7;62308071.34467133;10;negative
Chloridazon;2021062101-pH10-M-005ppm-FS;50;7.26e-5;ClC(=C(N)C=N1)C(=O)N1-c(ccc2)cc2;6.2072067;2279702.66502775;1.8150000000000003e-7;221.643;148.73761779327944;339077543.6732181;2177847546727486.2;-44773295.23979879;10;negative
Chloridazon;2021062101-pH10-M-01ppm-FS;100;7.26e-5;ClC(=C(N)C=N1)C(=O)N1-c(ccc2)cc2;6.2072067;5100541.66288276;3.6300000000000006e-7;221.643;148.73761779327944;758642416.3925539;2177847546727486.2;-44773295.23979879;10;negative
Chloridazon;2021062101-pH10-M-05ppm-FS;500;7.26e-5;ClC(=C(N)C=N1)C(=O)N1-c(ccc2)cc2;6.2072067;26264985.9442273;1.8150000000000002e-6;221.643;148.73761779327944;3906591440.718337;2177847546727486.2;-44773295.23979879;10;negative
Chloridazon;2021062101-pH10-M-1ppm-FS;1000;7.26e-5;ClC(=C(N)C=N1)C(=O)N1-c(ccc2)cc2;6.2072067;57476261.943212;3.6300000000000004e-6;221.643;148.73761779327944;8548882281.09588;2177847546727486.2;-44773295.23979879;10;negative
Chloridazon;2021062101-pH10-M-2ppm-FS;2000;7.26e-5;ClC(=C(N)C=N1)C(=O)N1-c(ccc2)cc2;6.2072067;123511543.398459;7.260000000000001e-6;221.643;148.73761779327944;18370812735.05804;2177847546727486.2;-44773295.23979879;10;negative
Gemfibrozil;2021062101-pH10-M-005ppm-FS;50;5.83e-5;CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O;6.5404813;450614.973901866;1.4575000000000002e-7;250.333;118.53570523445055;53413963.720661215;555072043479497.6;-27386455.46334849;10;negative
Gemfibrozil;2021062101-pH10-M-01ppm-FS;100;5.83e-5;CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O;6.5404813;1134941.09215536;2.9150000000000004e-7;250.333;118.53570523445055;134531042.7581931;555072043479497.6;-27386455.46334849;10;negative
Gemfibrozil;2021062101-pH10-M-05ppm-FS;500;5.83e-5;CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O;6.5404813;6593948.88626953;1.4575e-6;250.333;118.53570523445055;781618381.5138785;555072043479497.6;-27386455.46334849;10;negative
Gemfibrozil;2021062101-pH10-M-1ppm-FS;1000;5.83e-5;CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O;6.5404813;13829091.5775971;2.915e-6;250.333;118.53570523445055;1639241122.9022725;555072043479497.6;-27386455.46334849;10;negative
Gemfibrozil;2021062101-pH10-M-2ppm-FS;2000;5.83e-5;CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O;6.5404813;33115459.3722994;5.83e-6;250.333;118.53570523445055;3925364330.8583045;555072043479497.6;-27386455.46334849;10;negative
Chloramphenicol;2021062101-pH10-M-005ppm-FS;50;4.71e-5;OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)N(=O)=O;6.9465887;14589567.1447789;1.1775000000000002e-7;323.129;199.57350416357704;2911691039.3133187;21783222023184344;519792815.27335745;10;negative
Chloramphenicol;2021062101-pH10-M-01ppm-FS;100;4.71e-5;OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)N(=O)=O;6.9465887;29284710.4958467;2.3550000000000004e-7;323.129;199.57350416357704;5844452292.07201;21783222023184344;519792815.27335745;10;negative
Chloramphenicol;2021062101-pH10-M-05ppm-FS;500;4.71e-5;OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)N(=O)=O;6.9465887;131018906.222103;1.1775000000000002e-6;323.129;199.57350416357704;26147902226.424183;21783222023184344;519792815.27335745;10;negative
Chloramphenicol;2021062101-pH10-M-1ppm-FS;1000;4.71e-5;OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)N(=O)=O;6.9465887;250842581.145391;2.3550000000000003e-6;323.129;199.57350416357704;50061532912.6221;21783222023184344;519792815.27335745;10;negative
Chloramphenicol;2021062101-pH10-M-2ppm-FS;2000;4.71e-5;OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)N(=O)=O;6.9465887;349110294.780734;4.710000000000001e-6;323.129;199.57350416357704;69673164868.97043;21783222023184344;519792815.27335745;10;negative
Irbesartan;2021062101-pH10-M-005ppm-FS;50;3.61e-5;CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1;7.0233402;2303324.77936523;9.025000000000002e-8;428.529;134.1519329088546;308995471.2687067;3814617135314010;-39794523.5817399;10;negative
Irbesartan;2021062101-pH10-M-01ppm-FS;100;3.61e-5;CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1;7.0233402;5185885.16998195;1.8050000000000003e-7;428.529;134.1519329088546;695696519.3964427;3814617135314010;-39794523.5817399;10;negative
Irbesartan;2021062101-pH10-M-05ppm-FS;500;3.61e-5;CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1;7.0233402;24671975.1421905;9.025000000000001e-7;428.529;134.1519329088546;3309793154.004069;3814617135314010;-39794523.5817399;10;negative
Irbesartan;2021062101-pH10-M-1ppm-FS;1000;3.61e-5;CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1;7.0233402;51338956.4720777;1.8050000000000003e-6;428.529;134.1519329088546;6887220244.252774;3814617135314010;-39794523.5817399;10;negative
Irbesartan;2021062101-pH10-M-2ppm-FS;2000;3.61e-5;CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1;7.0233402;111543400.359635;3.6100000000000006e-6;428.529;134.1519329088546;14963762761.471262;3814617135314010;-39794523.5817399;10;negative
Glimepiride;2021062101-pH10-M-01ppm-FS;100;3.1e-5;CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O;7.4750223;255793.572018339;1.5500000000000002e-7;490.616;140.0348551962855;35820015.81772873;672093367871675.75;-68174381.4763757;10;negative
Glimepiride;2021062101-pH10-M-05ppm-FS;500;3.1e-5;CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O;7.4750223;3235066.8160151;7.750000000000001e-7;490.616;140.0348551962855;453022113.1309829;672093367871675.75;-68174381.4763757;10;negative
Glimepiride;2021062101-pH10-M-1ppm-FS;1000;3.1e-5;CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O;7.4750223;6951314.21087611;1.5500000000000002e-6;490.616;140.0348551962855;973426278.9439176;672093367871675.75;-68174381.4763757;10;negative
Glimepiride;2021062101-pH10-M-2ppm-FS;2000;3.1e-5;CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O;7.4750223;15008322.3067489;3.1000000000000004e-6;490.616;140.0348551962855;2101688240.9647636;672093367871675.75;-68174381.4763757;10;negative
Monuron;2021062101-pH10-M-01ppm-FS;100;7.37e-5;C(N(C)C)(Nc1ccc(Cl)cc1)=O;8.1988419;200063.978128344;3.6850000000000005e-7;198.649;146.69677498313112;29348740.381723747;140651224513204.64;-21758774.860758066;10;negative
Monuron;2021062101-pH10-M-05ppm-FS;500;7.37e-5;C(N(C)C)(Nc1ccc(Cl)cc1)=O;8.1988419;1627108.2722535;1.8425000000000001e-6;198.649;146.69677498313112;238691536.08796296;140651224513204.64;-21758774.860758066;10;negative
Monuron;2021062101-pH10-M-1ppm-FS;1000;7.37e-5;C(N(C)C)(Nc1ccc(Cl)cc1)=O;8.1988419;3380871.99759453;3.6850000000000003e-6;198.649;146.69677498313112;495963018.6778938;140651224513204.64;-21758774.860758066;10;negative
Monuron;2021062101-pH10-M-2ppm-FS;2000;7.37e-5;C(N(C)C)(Nc1ccc(Cl)cc1)=O;8.1988419;8506776.99720052;7.370000000000001e-6;198.649;146.69677498313112;1247916750.9900007;140651224513204.64;-21758774.860758066;10;negative
Cyanazine;2021062101-pH10-M-01ppm-FS;100;6.37e-5;CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N;8.43223809999999;157815.803572374;3.1850000000000005e-7;240.693;148.65652851173022;23460349.50335823;140905456839335.4;-32351487.75583034;10;negative
Cyanazine;2021062101-pH10-M-05ppm-FS;500;6.37e-5;CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N;8.43223809999999;1159452.90345363;1.5925000000000002e-6;240.693;148.65652851173022;172360243.6002629;140905456839335.4;-32351487.75583034;10;negative
Cyanazine;2021062101-pH10-M-1ppm-FS;1000;6.37e-5;CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N;8.43223809999999;2860144.49509085;3.1850000000000004e-6;240.693;148.65652851173022;425179151.6821412;140905456839335.4;-32351487.75583034;10;negative
Cyanazine;2021062101-pH10-M-2ppm-FS;2000;6.37e-5;CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N;8.43223809999999;5829203.11278767;6.370000000000001e-6;240.693;148.65652851173022;866549098.7367868;140905456839335.4;-32351487.75583034;10;negative
1-Naphthol;2021062101-pH10-M-05ppm-FS;500;1.03347e-4;C1=CC=C2C(=C1)C=CC=C2O;8.8407538;12535.8419171515;2.5836750000000003e-6;144.17;111.54763755944536;1398343.5506769181;1813852100416.6326;-3053986.4840912083;10;negative
1-Naphthol;2021062101-pH10-M-1ppm-FS;1000;1.03347e-4;C1=CC=C2C(=C1)C=CC=C2O;8.8407538;59794.4855587453;5.167350000000001e-6;144.17;111.54763755944536;6669933.60316041;1813852100416.6326;-3053986.4840912083;10;negative
1-Naphthol;2021062101-pH10-M-2ppm-FS;2000;1.03347e-4;C1=CC=C2C(=C1)C=CC=C2O;8.8407538;139622.801642901;1.0334700000000001e-5;144.17;111.54763755944536;15574593.672696654;1813852100416.6326;-3053986.4840912083;10;negative
1-Nitropyrene;2021062101-pH10-M-01ppm-FS;100;6.19e-5;[O-][N+](=O)c4ccc2ccc1cccc3c1c2c4cc3;9.0142755;147775.043757916;3.095e-7;247.248;119.58876544164713;17672235.046094555;132355481304240.94;-26382782.0144903;10;negative
1-Nitropyrene;2021062101-pH10-M-05ppm-FS;500;6.19e-5;[O-][N+](=O)c4ccc2ccc1cccc3c1c2c4cc3;9.0142755;1445566.66833153;1.5475e-6;247.248;119.58876544164713;172873533.22936264;132355481304240.94;-26382782.0144903;10;negative
1-Nitropyrene;2021062101-pH10-M-1ppm-FS;1000;6.19e-5;[O-][N+](=O)c4ccc2ccc1cccc3c1c2c4cc3;9.0142755;3225472.12252884;3.095e-6;247.248;119.58876544164713;385730229.09967315;132355481304240.94;-26382782.0144903;10;negative
1-Nitropyrene;2021062101-pH10-M-2ppm-FS;2000;6.19e-5;[O-][N+](=O)c4ccc2ccc1cccc3c1c2c4cc3;9.0142755;11467046.9043524;6.19e-6;247.248;119.58876544164713;1371329982.552965;132355481304240.94;-26382782.0144903;10;negative
Corticosterone;2021062101-pH10-M-05ppm-FS;500;4.38e-5;C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O;9.4446285;653305.412870668;1.095e-6;346.46;126.84399162706558;82867866.32008363;74263947197248.89;-1190760.9110346138;10;negative
Corticosterone;2021062101-pH10-M-1ppm-FS;1000;4.38e-5;C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O;9.4446285;1240404.64083103;2.19e-6;346.46;126.84399162706558;157337875.87574446;74263947197248.89;-1190760.9110346138;10;negative
Corticosterone;2021062101-pH10-M-2ppm-FS;2000;4.38e-5;C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O;9.4446285;2565790.67059678;4.38e-6;346.46;126.84399162706558;325455130.3379809;74263947197248.89;-1190760.9110346138;10;negative
Diuron;2021062101-pH10-M-005ppm-FS;50;6.92e-5;c1(c(ccc(c1)NC(N(C)C)=O)Cl)Cl;10.008656;2931249.60451446;1.7300000000000003e-7;233.095;193.5294052774441;567282992.6814268;4986951682368166;-293331159.61442274;10;negative
Diuron;2021062101-pH10-M-01ppm-FS;100;6.92e-5;c1(c(ccc(c1)NC(N(C)C)=O)Cl)Cl;10.008656;7412561.77724755;3.4600000000000005e-7;233.095;193.5294052774441;1434548672.3330326;4986951682368166;-293331159.61442274;10;negative
Diuron;2021062101-pH10-M-05ppm-FS;500;6.92e-5;c1(c(ccc(c1)NC(N(C)C)=O)Cl)Cl;10.008656;43062340.7220256;1.7300000000000002e-6;233.095;193.5294052774441;8333829189.788279;4986951682368166;-293331159.61442274;10;negative
Diuron;2021062101-pH10-M-1ppm-FS;1000;6.92e-5;c1(c(ccc(c1)NC(N(C)C)=O)Cl)Cl;10.008656;96475307.6592698;3.4600000000000003e-6;233.095;193.5294052774441;18670808915.25693;4986951682368166;-293331159.61442274;10;negative
Diuron;2021062101-pH10-M-2ppm-FS;2000;6.92e-5;c1(c(ccc(c1)NC(N(C)C)=O)Cl)Cl;10.008656;199074886.985119;6.920000000000001e-6;233.095;193.5294052774441;38526844483.90448;4986951682368166;-293331159.61442274;10;negative
Hydrocortisonacetate;2021062101-pH10-M-05ppm-FS;500;3.78e-5;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;10.106413;94436.7023220402;9.45e-7;404.497;130.19615582388317;12295295.611014016;44384266301972.94;-24692098.541627932;10;negative
Hydrocortisonacetate;2021062101-pH10-M-1ppm-FS;1000;3.78e-5;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;10.106413;511749.141912548;1.89e-6;404.497;130.19615582388317;66627771.023184605;44384266301972.94;-24692098.541627932;10;negative
Hydrocortisonacetate;2021062101-pH10-M-2ppm-FS;2000;3.78e-5;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;10.106413;1079928.65410452;3.78e-6;404.497;130.19615582388317;140602559.32846853;44384266301972.94;-24692098.541627932;10;negative
Linoleic_acid;2021062101-pH10-M-005ppm-FS;50;9.69e-5;CCCCC/C=C\C/C=C\CCCCCCCC(=O)O;10.2811889999999;269943.228746252;2.4225000000000004e-7;280.445;122.14038790069019;32970970.670231964;141906117445836.72;-4292447.744325101;10;negative
Linoleic_acid;2021062101-pH10-M-01ppm-FS;100;9.69e-5;CCCCC/C=C\C/C=C\CCCCCCCC(=O)O;10.2811889999999;556230.892385567;4.845000000000001e-7;280.445;122.14038790069019;67938256.9583202;141906117445836.72;-4292447.744325101;10;negative
Linoleic_acid;2021062101-pH10-M-05ppm-FS;500;9.69e-5;CCCCC/C=C\C/C=C\CCCCCCCC(=O)O;10.2811889999999;2683236.29211136;2.4225e-6;280.445;122.14038790069019;327731521.54769117;141906117445836.72;-4292447.744325101;10;negative
Linoleic_acid;2021062101-pH10-M-1ppm-FS;1000;9.69e-5;CCCCC/C=C\C/C=C\CCCCCCCC(=O)O;10.2811889999999;5637958.508841;4.845e-6;280.445;122.14038790069019;688622439.2378365;141906117445836.72;-4292447.744325101;10;negative
Linoleic_acid;2021062101-pH10-M-2ppm-FS;2000;9.69e-5;CCCCC/C=C\C/C=C\CCCCCCCC(=O)O;10.2811889999999;14039363.5726052;9.69e-6;280.445;122.14038790069019;1714773312.6368186;141906117445836.72;-4292447.744325101;10;negative
Propanil;2021062101-pH10-M-005ppm-FS;50;7.22e-5;CCC(=O)Nc1ccc(Cl)c(Cl)c1;10.880114;17475445.6619461;1.8050000000000003e-7;218.08;192.91879394408906;3371341900.7381043;20981452043066456;-259067861.36393154;10;negative
Propanil;2021062101-pH10-M-01ppm-FS;100;7.22e-5;CCC(=O)Nc1ccc(Cl)c(Cl)c1;10.880114;37559392.3330336;3.6100000000000007e-7;218.08;192.91879394408906;7245912670.161707;20981452043066456;-259067861.36393154;10;negative
Propanil;2021062101-pH10-M-05ppm-FS;500;7.22e-5;CCC(=O)Nc1ccc(Cl)c(Cl)c1;10.880114;185139195.421155;1.8050000000000003e-6;218.08;192.91879394408906;35716830292.42824;20981452043066456;-259067861.36393154;10;negative
Propanil;2021062101-pH10-M-1ppm-FS;1000;7.22e-5;CCC(=O)Nc1ccc(Cl)c(Cl)c1;10.880114;408279406.443145;3.6100000000000006e-6;218.08;192.91879394408906;78764770683.22008;20981452043066456;-259067861.36393154;10;negative
Propanil;2021062101-pH10-M-2ppm-FS;2000;7.22e-5;CCC(=O)Nc1ccc(Cl)c(Cl)c1;10.880114;777881226.20956;7.220000000000001e-6;218.08;192.91879394408906;150067907992.09744;20981452043066456;-259067861.36393154;10;negative
Bicalutamide;2021062101-pH10-M-005ppm-FS;50;3.87e-5;c1(c(ccc(c1)NC([C@@](CS(c1ccc(F)cc1)(=O)=O)(C)O)=O)C#N)C(F)(F)F;11.24933;49090645.724598;9.675000000000002e-8;430.373;129.81813656582264;6372856150.78028;51414896420304030;2264115016.5518613;10;negative
Bicalutamide;2021062101-pH10-M-01ppm-FS;100;3.87e-5;c1(c(ccc(c1)NC([C@@](CS(c1ccc(F)cc1)(=O)=O)(C)O)=O)C#N)C(F)(F)F;11.24933;101578671.354869;1.9350000000000003e-7;430.373;129.81813656582264;13186753830.121199;51414896420304030;2264115016.5518613;10;negative
Bicalutamide;2021062101-pH10-M-05ppm-FS;500;3.87e-5;c1(c(ccc(c1)NC([C@@](CS(c1ccc(F)cc1)(=O)=O)(C)O)=O)C#N)C(F)(F)F;11.24933;399788676.793064;9.675e-7;430.373;129.81813656582264;51899821041.39151;51414896420304030;2264115016.5518613;10;negative
Bicalutamide;2021062101-pH10-M-1ppm-FS;1000;3.87e-5;c1(c(ccc(c1)NC([C@@](CS(c1ccc(F)cc1)(=O)=O)(C)O)=O)C#N)C(F)(F)F;11.24933;656580494.5474;1.935e-6;430.373;129.81813656582264;85236056307.60974;51414896420304030;2264115016.5518613;10;negative
Bicalutamide;2021062101-pH10-M-2ppm-FS;2000;3.87e-5;c1(c(ccc(c1)NC([C@@](CS(c1ccc(F)cc1)(=O)=O)(C)O)=O)C#N)C(F)(F)F;11.24933;1135246180.90942;3.87e-6;430.373;129.81813656582264;147375543749.1277;51414896420304030;2264115016.5518613;10;negative
1-hydroxypyrene;2021062101-pH10-M-05ppm-FS;500;7.47e-5;Oc4ccc2ccc1cccc3c1c2c4cc3;11.699308;3425416.47822936;1.8675000000000001e-6;218.25;119.02943760037232;407725396.9506887;-60100256897135.87;879596141.2215312;10;negative
1-hydroxypyrene;2021062101-pH10-M-1ppm-FS;1000;7.47e-5;Oc4ccc2ccc1cccc3c1c2c4cc3;11.699308;10035937.1393027;3.7350000000000002e-6;218.25;119.02943760037232;1194571953.4838898;-60100256897135.87;879596141.2215312;10;negative
1-hydroxypyrene;2021062101-pH10-M-2ppm-FS;2000;7.47e-5;Oc4ccc2ccc1cccc3c1c2c4cc3;11.699308;2107297.74078527;7.4700000000000005e-6;218.25;119.02943760037232;250830464.94220585;-60100256897135.87;879596141.2215312;10;negative
Climbazole;2021062101-pH10-M-005ppm-FS;50;5.37e-5;CC(C)(C)C(=O)C(N1C=CN=C1)Oc1ccc(Cl)cc1;12.2418429999999;161135.934106406;1.3425e-7;292.761;156.85252600442107;25274578.294671725;323412003383436.44;-15337710.886189543;10;negative
Climbazole;2021062101-pH10-M-01ppm-FS;100;5.37e-5;CC(C)(C)C(=O)C(N1C=CN=C1)Oc1ccc(Cl)cc1;12.2418429999999;475956.031640156;2.685e-7;292.761;156.85252600442107;74654905.82979862;323412003383436.44;-15337710.886189543;10;negative
Climbazole;2021062101-pH10-M-05ppm-FS;500;5.37e-5;CC(C)(C)C(=O)C(N1C=CN=C1)Oc1ccc(Cl)cc1;12.2418429999999;2668061.47648593;1.3425e-6;292.761;156.85252600442107;418492182.12190336;323412003383436.44;-15337710.886189543;10;negative
Climbazole;2021062101-pH10-M-1ppm-FS;1000;5.37e-5;CC(C)(C)C(=O)C(N1C=CN=C1)Oc1ccc(Cl)cc1;12.2418429999999;5771406.6069888;2.685e-6;292.761;156.85252600442107;905259704.9047983;323412003383436.44;-15337710.886189543;10;negative
Climbazole;2021062101-pH10-M-2ppm-FS;2000;5.37e-5;CC(C)(C)C(=O)C(N1C=CN=C1)Oc1ccc(Cl)cc1;12.2418429999999;14015336.6879036;5.37e-6;292.761;156.85252600442107;2198340962.300116;323412003383436.44;-15337710.886189543;10;negative
Carbazole;2021062101-pH10-M-05ppm-FS;500;8.88e-5;c1ccc2c(c1)c1ccccc1[nH]2;11.836202;235455.30535049;2.2200000000000003e-6;167.207;114.21978351373593;26893654.004293557;16220571765187.678;-12108202.544056738;10;negative
Carbazole;2021062101-pH10-M-1ppm-FS;1000;8.88e-5;c1ccc2c(c1)c1ccccc1[nH]2;11.836202;485229.909775315;4.440000000000001e-6;167.207;114.21978351373593;55422855.2489261;16220571765187.678;-12108202.544056738;10;negative
Carbazole;2021062101-pH10-M-2ppm-FS;2000;8.88e-5;c1ccc2c(c1)c1ccccc1[nH]2;11.836202;1168156.37572611;8.880000000000001e-6;167.207;114.21978351373593;133426568.34562667;16220571765187.678;-12108202.544056738;10;negative
Efavirenz;2021062101-pH10-M-005ppm-FS;50;4.84e-5;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;12.7245919999999;6060666.19518657;1.21e-7;315.675;154.51595374860935;936469617.5012083;9611801780014318;-183230113.1974903;10;negative
Efavirenz;2021062101-pH10-M-01ppm-FS;100;4.84e-5;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;12.7245919999999;14183456.0423448;2.42e-7;315.675;154.51595374860935;2191570237.834383;9611801780014318;-183230113.1974903;10;negative
Efavirenz;2021062101-pH10-M-05ppm-FS;500;4.84e-5;FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1;12.7245919999999;74048237.2690751;1.21e-6;315.675;154.51595374860935;11441634005.034458;9611801780014318;-183230113.1974903;10;negative
